"Uf","IBGE","Municipio","CNES","Estabelecimento","INE","Sigla da equipe","Populaçao"
"MS","500270","CAMPO GRANDE","0937746","PENITENCIARIA ESTADUAL MASCULINA REGIME FECHADO GAMELEIRA II","0002235919","eAPP","0"
"MS","500270","CAMPO GRANDE","0010324","SESAU UBS DR WILLIAN MACKSOUD ESTRELA DO SUL","0001482467","-","3731"
"MS","500270","CAMPO GRANDE","7108044","SESAU USF VILA CARVALHO","0001478761","eCR","861"
"MS","500510","JATEÍ","6237991","ESTABELECIMENTO PENAL DE JATEI","0000442917","eAPP","0"
"MS","500620","NOVA ANDRADINA","6669239","ESF VILA BEATRIZ","0001548557","eAPP","428"
"MS","500370","DOURADOS","2710897","UNIDADE BASICA DE SAUDE VILA ROSA","0001679651","eAPP","5"
"MS","500070","ANASTÁCIO","2591499","ESTRATEGIA DE SAUDE DA FAMILIA ANASTACIO","0001543024","eAPP","40"
"MS","500500","JARDIM","6276423","ESTABELECIMENTO PENAL MAXIMO ROMERO","0000442887","eAPP","592"
"MS","500830","TRÊS LAGOAS","6158323","ESTABELECIMENTO PENAL MASCULINO DE TRES LAGOAS","0000445223","eAPP","935"
"MS","500270","CAMPO GRANDE","7773145","ESTABELECIMENTO PENAL FEMININO IRMA IRMA ZORZI EPFIIZ","0002222213","eAPP","31"
"MS","500025","ALCINÓPOLIS","2659611","UNIDADE BASICA DE SAUDE DE ALCINOPOLIS","0002124629","eAP-20h","1292"
"MS","500830","TRÊS LAGOAS","2757079","UNIDADE DE SAUDE DA FAMILIA JOEL NEVES SILVA","0002172208","eAP-30h","1170"
"MS","500480","JAPORÃ","2374390","UNIDADE DE SAUDE DA FAMILIA DE JACAREI","0000442755","eSF","1630"
"MS","500270","CAMPO GRANDE","0010235","SESAU USF DR MILTON KOJO CHINEN VILA NASSER","0001672274","eSF","2963"
"MS","500320","CORUMBÁ","7836546","UNIDADE BASICA DE SAUDE RANULFO DE JESUS VASCONCELLOS","0001556916","eSF","4549"
"MS","500370","DOURADOS","2711133","UNIDADE BASICA DE SAUDE RAMAO VIEIRA CACHOEIRINHA","0000441996","eSF","4473"
"MS","500840","VICENTINA","2558335","UNIDADE SAUDE DA FAMILIA RURAL VILA RICA","0000445266","eSF","2174"
"MS","500210","BELA VISTA","2710668","ESF DR ELY DE ARAUJO BARBOSA CENTRAL","0000438588","eSF","3605"
"MS","500450","ITAPORÃ","2361442","ESF SANTA MARIA ARYOVALDO MARIA BENTO","0000442534","eSF","3608"
"MS","500450","ITAPORÃ","2651483","ESF MONTESE E PIRAPORA JOSE J CORREA ANGELINA T CUNHA","0000442550","eSF","2458"
"MS","500470","IVINHEMA","6220096","ESF PIRAVEVE","0000442720","eSF","3992"
"MS","500470","IVINHEMA","7439687","ESF DR JORGE ADALBERTO MAGRI","0001513524","eSF","2819"
"MS","500470","IVINHEMA","9783083","ESF DAS PALMEIRAS","0001682113","eSF","2166"
"MS","500490","JARAGUARI","2651467","UNIDADE DE SAUDE FAMILIA I","0000442798","eSF","1437"
"MS","500500","JARDIM","3531627","PSF III GALTON CARVALHO LEITE","0000442860","eSF","3840"
"MS","500520","LADÁRIO","9241558","UNIDADE BASICA DE SAUDE MARIA FRANCISCA RAMONA DA CRUZ","0000442992","eSF","2080"
"MS","500270","CAMPO GRANDE","0010278","SESAU USF MARIA APARECIDA PEDROSSIAN","0000439304","eSF","3261"
"MS","500270","CAMPO GRANDE","0010332","SESAU USF SAO FRANCISCO","0001644963","eSF","3749"
"MS","500270","CAMPO GRANDE","0010332","SESAU USF SAO FRANCISCO","0001644971","eSF","3168"
"MS","500270","CAMPO GRANDE","0024457","SESAU USF DR ANTONIO PEREIRA TIRADENTES","0001707922","eSF","3163"
"MS","500270","CAMPO GRANDE","9898271","SESAU USF DR EVANDRO M DE ARRUDA DOM ANTONIO","0001686798","eSF","2707"
"MS","500270","CAMPO GRANDE","0028827","SESAU CF MARIA DE LOURDES DOS SANTOS PORTAL CAIOBA","0001674218","eSF","4167"
"MS","500270","CAMPO GRANDE","0010235","SESAU USF DR MILTON KOJO CHINEN VILA NASSER","0001644335","eSF","3252"
"MS","500600","NOVA ALVORADA DO SUL","3996743","UNIDADE BASICA DE SAUDE DA FAMILIA LAURITA DIAS DE SOUZA","0000443492","eSF","3057"
"MS","500620","NOVA ANDRADINA","3188957","ESF HORTO FLORESTAL","0000443603","eSF","4250"
"MS","500630","PARANAÍBA","2536404","UNIDADE SAUDE DA FAMILIA NOSSA SENHORA DE LOURDES","0000443689","eSF","1938"
"MS","500630","PARANAÍBA","3050270","UNIDADE SAUDE DA FAMILIA SANTA LUCIA","0000443735","eSF","4228"
"MS","500630","PARANAÍBA","3050270","UNIDADE SAUDE DA FAMILIA SANTA LUCIA","0000443751","eSF","3888"
"MS","500520","LADÁRIO","6721451","UNIDADE BASICA DE SAUDE ERICO VALLE LOAIZA","0001578839","eSF","1637"
"MS","500540","MARACAJU","3833763","UBS DR ROGELIO CASAL CAMINHA ESF SANTA GUILHERMINA","0000443115","eSF","862"
"MS","500570","NAVIRAÍ","7018428","ESF SOL NASCENTE","0000443379","eSF","5983"
"MS","500060","AMAMBAI","2558432","UNIDADE DE SAUDE DA FAMILIA VILA DORIANA","0000437670","eSF","3174"
"MS","500070","ANASTÁCIO","2376032","ESTRATEGIA DE SAUDE DA FAMILIA ALFREDO GARCIA","0000437824","eSF","2543"
"MS","500660","PONTA PORÃ","2361019","UNIDADE BASICA DE SAUDE DA FAMILIA AUDELINA DE CAMPOS","0001534106","eSF","1279"
"MS","500690","PORTO MURTINHO","2376415","UNIDADE BASICA DE SAUDE DE PORTO MURTINHO","0001486284","eSF","3175"
"MS","500710","RIBAS DO RIO PARDO","2536986","ESTRATEGIA DE SAUDE DA FAMILIA SAO SEBASTIAO","0000444162","eSF","3313"
"MS","500240","CAARAPÓ","7745273","ESTRATEGIA DE SAUDE DA FAMILIA NUCLEO V","0001579908","eSF","5536"
"MS","500260","CAMAPUÃ","2536609","UNIDADE DE SAUDE DA FAMILIA I BAIRRO ALTO","0000438855","eSF","2011"
"MS","500830","TRÊS LAGOAS","9615946","UNIDADE DE SAUDE DA FAMILIA NOVO OESTE PASTOR MARCOS ROGERIO","0001684434","eSF","3678"
"MS","500085","ANGÉLICA","2361426","ESF CENTRAL","0000437964","eSF","4144"
"MS","500110","AQUIDAUANA","2659670","UNIDADE DE SAUDE DA FAMILIA CIDADE NOVA","0000438200","eSF","4032"
"MS","500110","AQUIDAUANA","2659670","UNIDADE DE SAUDE DA FAMILIA CIDADE NOVA","0000438219","eSF","3110"
"MS","500110","AQUIDAUANA","2659689","ESTRATEGIA DE SAUDE DA FAMILIA NOVA AQUIDAUANA","0000438227","eSF","3277"
"MS","500110","AQUIDAUANA","3240061","ESTRATEGIA DE SAUDE DA FAMILIA GUANANDY","0000438243","eSF","3835"
"MS","500720","RIO BRILHANTE","7613687","ESTRATEGIA SAUDE DA FAMILIA VILA FATIMA","0000444200","eSF","4702"
"MS","500740","RIO VERDE DE MATO GROSSO","2536994","UNIDADE SAUDE DA FAMILIA JARDIM DOS ESTADOS","0000444375","eSF","2854"
"MS","500769","SÃO GABRIEL DO OESTE","2370964","UNIDADE DE SAUDE DA FAMILIA III","0000444472","eSF","3619"
"MS","500769","SÃO GABRIEL DO OESTE","7333218","UNIDADE DE SAUDE DA FAMILIA X","0001487442","eSF","4453"
"MS","500270","CAMPO GRANDE","0028789","SESAU USF DR JUDSON TADEU RIBAS MORENINHA III","0001644513","eSF","3191"
"MS","500270","CAMPO GRANDE","9898271","SESAU USF DR EVANDRO M DE ARRUDA DOM ANTONIO","0001717383","eSF","2365"
"MS","500270","CAMPO GRANDE","9898271","SESAU USF DR EVANDRO M DE ARRUDA DOM ANTONIO","0001717766","eSF","2605"
"MS","500280","CARACOL","2611937","ESF CANDELARIA NUNES","0000440817","eSF","2308"
"MS","500290","CASSILÂNDIA","2375729","UNIDADE BASICA DE SAUDE JOSE MANOEL SIMOES","0000440841","eSF","3787"
"MS","500290","CASSILÂNDIA","3415783","UNIDADE BASICA DE SAUDE GERALDO FERNANDES DA SILVA","0000440914","eSF","3216"
"MS","500315","CORONEL SAPUCAIA","6691420","UNIDADE SAUDE DA FAMILIA JELSON FLORES RODRIGUES","0000441058","eSF","4057"
"MS","500320","CORUMBÁ","2603470","UNIDADE BASICA DE SAUDE RURAL TAQUARAL","0000441252","eSF","1992"
"MS","500270","CAMPO GRANDE","3334406","SESAU USF NOVA ESPERANCA","0000440345","eSF","4445"
"MS","500270","CAMPO GRANDE","5506158","SESAU CF DR MAURO R BARROS WANDERLEY IRACY COELHO","0000440426","eSF","4616"
"MS","500270","CAMPO GRANDE","5506158","SESAU CF DR MAURO R BARROS WANDERLEY IRACY COELHO","0000440442","eSF","5185"
"MS","500270","CAMPO GRANDE","5672368","SESAU USF MESTRE JOSE ALBERTO VERONESE SEMINARIO","0000440515","eSF","4523"
"MS","500270","CAMPO GRANDE","6731198","SESAU USF DR FERNANDO DE ARRUDA TORRES JOSE TAVARES","0000440574","eSF","2941"
"MS","500270","CAMPO GRANDE","7096887","SESAU USF DR NELSON TOKUEI SIMABUKURO AERO RANCHO IV","0000440612","eSF","3640"
"MS","500270","CAMPO GRANDE","7096895","SESAU USF DR HELIO MARTINS COELHO BATISTAO","0000440663","eSF","3672"
"MS","500270","CAMPO GRANDE","7108001","SESAU USF DR ELIZABETH WANDERLE TOBARU BOTAFOGO","0000440701","eSF","3646"
"MS","500270","CAMPO GRANDE","0024481","SESAU USF CONSELHEIRO DE SAUDE EDNEY A DECAMPOS NOVA BAHIA","0000439851","eSF","4318"
"MS","500270","CAMPO GRANDE","0028835","SESAU USF DR BENJAMIM ASATO PARQUE DO SOL","0000439959","eSF","3181"
"MS","500270","CAMPO GRANDE","3005690","SESAU USF JARDIM NOROESTE","0000440051","eSF","4299"
"MS","500270","CAMPO GRANDE","3005690","SESAU USF JARDIM NOROESTE","0000440078","eSF","4946"
"MS","500110","AQUIDAUANA","0467499","UNIDADE DE SAUDE DA FAMILIA DRA CELIA VAZ DE CAMPOS TRINDADE","0002150212","eSF","1412"
"MS","500200","BATAYPORÃ","2376741","ESTRATEGIA DE SAUDE DA FAMILIA SANTO ANTONIO","0000438510","eSF","2665"
"MS","500780","SELVÍRIA","2371103","UNIDADE SAUDE DA FAMILIA GUADALUPE","0000444634","eSF","2721"
"MS","500790","SIDROLÂNDIA","2370832","UNIDADE SAUDE FAMILIA LAR DA VILA JANDAIA","0000444677","eSF","5584"
"MS","500790","SIDROLÂNDIA","5121728","PSF DO ASSENT CAPAO BONITO II","0000444782","eSF","1486"
"MS","500790","SIDROLÂNDIA","5767776","ESF DO ASSENTAMENTO ELDORADO II","0000444812","eSF","3227"
"MS","500800","TERENOS","5529182","POSTO DE SAUDE DA FAMILIA UNIDADE SANTA MONICA","0000444995","eSF","1715"
"MS","500830","TRÊS LAGOAS","9543333","UNIDADE DE SAUDE DA FAMILIA NOVA TRES LAGOAS","0000445045","eSF","7558"
"MS","500320","CORUMBÁ","7320108","UNIDADE BASICA DE SAUDE DR PEDRO PAULO DE BARROS II","0001484516","eSF","4389"
"MS","500325","COSTA RICA","2558920","UNIDADE DE SAUDE DA FAMILIA SAO FRANCISCO","0000441341","eSF","4554"
"MS","500325","COSTA RICA","2375788","UNIDADE SAUDE FAMILIA VALE DO AMANHECER","0001676539","eSF","3375"
"MS","500330","COXIM","2482649","UNIDADE DE SAUDE DA FAMILIA TOTO ARAUJO","0000441414","eSF","4236"
"MS","500330","COXIM","2482681","PSF RURAL ARGEMIRO DE SOUZA BARBOSA","0000441449","eSF","3526"
"MS","500330","COXIM","3338258","UNIDADE DE SAUDE DA FAMILIA ILDA MARIA KOHL","0000441503","eSF","3671"
"MS","500370","DOURADOS","2710889","UNIDADE BASICA DE SAUDE DR LEON TOLSTOI RODRIGUES DE LIMA","0000441783","eSF","4346"
"MS","500370","DOURADOS","2711125","UNIDADE BASICA DE SAUDE PARQUE DAS NACOES II","0000441961","eSF","3253"
"MS","500370","DOURADOS","2711141","UNIDADE BASICA DE SAUDE DR ARCHIDUQUE FERNANDES","0000442011","eSF","3190"
"MS","500370","DOURADOS","2711141","UNIDADE BASICA DE SAUDE DR ARCHIDUQUE FERNANDES","0000442038","eSF","3171"
"MS","500440","INOCÊNCIA","2536803","UESF SEBASTIAO FRANCISCO RAMOS","0002226847","eAPP","0"
"MS","500270","CAMPO GRANDE","0010308","SESAU USF DR JORGE DAVID NASSER JOCKEY CLUB","0000439398","-","5857"
"MS","500270","CAMPO GRANDE","0010324","SESAU UBS DR WILLIAN MACKSOUD ESTRELA DO SUL","0000439428","-","3718"
"MS","500270","CAMPO GRANDE","0010367","SESAU UBS DR CELSO LACERDA DE AZEVEDO PIONEIRA","0000439509","-","3825"
"MS","500270","CAMPO GRANDE","0010170","SESAU UBS DR VESPASIANO BARBOSA MARTINS VILA POPULAR","0001558021","-","3565"
"MS","500270","CAMPO GRANDE","0024465","SESAU UBS ENG ARTHUR HOKAMA DONA NETA GUANANDI","0001558056","-","3154"
"MS","500270","CAMPO GRANDE","0024473","SESAU UBS BAIRRO CORONEL ANTONINO","0001675931","-","3115"
"MS","500710","RIBAS DO RIO PARDO","7487770","ESTRATEGIA DE SAUDE DA FAMILIA DR HABIB FAHED","0001574353","-","1515"
"MS","500270","CAMPO GRANDE","0010189","SESAU UBS DR NICOLAU FRAGELLI LAR DO TRABALHADOR","0000439096","-","3757"
"MS","500270","CAMPO GRANDE","0010189","SESAU UBS DR NICOLAU FRAGELLI LAR DO TRABALHADOR","0000439126","-","3692"
"MS","500315","CORONEL SAPUCAIA","2603462","UNIDADE BASICA DE SAUDE MOISES VITORIO BORTOLAZO","0002246317","eAPP","0"
"MS","500270","CAMPO GRANDE","0010227","SESAU UBS JAIR GARCIA DE FREITAS 26 DE AGOSTO","0001482483","-","2259"
"MS","500795","TACURU","2611988","UNIDADE DE SAUDE DA FAMILIA DE TACURU NAIR MARIA BRESSAN","0002252929","eAPP","0"
"MS","500800","TERENOS","5337135","POSTO DE SAUDE DA FAMILIA UNIDADE VILA JAMIL","0001711318","eAPP","25"
"MS","500830","TRÊS LAGOAS","2757052","UNIDADE DE SAUDE DA FAMILIA EURIDICE CHAGAS CRUZ","0000445010","-","3834"
"MS","500320","CORUMBÁ","2376121","UNIDADE BASICA DE SAUDE PADRE ERNESTO SASSIDA","0001516558","eCR","134"
"MS","500630","PARANAÍBA","7601182","EAB ESTAB PENAL DE REGIME SEMIABERTO DE PARANAIBA","0001554395","eAPP","5"
"MS","500630","PARANAÍBA","7601190","EAB PRIMEIRA DELEGACIA DE POLICIA DE PARANAIBA","0001554409","eAPP","4"
"MS","500190","BATAGUASSU","6325637","UNIDADE PRISIONAL MASCULINA DE BATAGUASSU","0000438480","eAPP","325"
"MS","500370","DOURADOS","9261982","UNIDADE BASICA DE SAUDE PRISIONAL PED","0001629484","eAPP","3179"
"MS","500020","ÁGUA CLARA","2558793","UBSF ELTON ALVES DE OLIVEIRA","0000437638","eSF","3049"
"MS","500830","TRÊS LAGOAS","2757079","UNIDADE DE SAUDE DA FAMILIA JOEL NEVES SILVA","0002172194","eAP-30h","126"
"MS","500375","ELDORADO","2599953","PROGRAMA DE SAUDE DA FAMILIA RURAL MANOEL GOMES DA SILVA","0000442240","eSF","3014"
"MS","500440","INOCÊNCIA","2536773","UESF VALMIR VIEIRA LIMA","0000442461","eSF","1230"
"MS","500440","INOCÊNCIA","2536811","UESF ABADIO GARCIA LEAL","0000442496","eSF","2286"
"MS","500450","ITAPORÃ","6848028","UNIDADE DE SAUDE DA FAMILIA CENTRAL DE ITAPORA","0000442569","eSF","3053"
"MS","500460","ITAQUIRAÍ","2676842","UNIDADE SAUDE JOAO BATISTA GALLINA","0000442623","eSF","983"
"MS","500460","ITAQUIRAÍ","7009496","ESTRATEGIA DE SAUDE COMPLEXO SANTO ANTONIO","0000442658","eSF","1238"
"MS","500470","IVINHEMA","2371189","ESF VITORIA","0000442690","eSF","3930"
"MS","500500","JARDIM","2376431","UNIDADE BASICA DE SAUDE NESTOR PEREIRA","0001599941","eSF","4054"
"MS","500520","LADÁRIO","6721451","UNIDADE BASICA DE SAUDE ERICO VALLE LOAIZA","0000443026","eSF","1012"
"MS","500270","CAMPO GRANDE","0010340","SESAU USF DR WALFRIDO AZAMBUJA ALVES PEREIRA","0000439487","eSF","4053"
"MS","500270","CAMPO GRANDE","0010340","SESAU USF DR WALFRIDO AZAMBUJA ALVES PEREIRA","0000439495","eSF","2292"
"MS","500270","CAMPO GRANDE","0010413","SESAU USF DR SONI LYDIA SOUZA WOLF MACAUBAS","0000439525","eSF","3974"
"MS","500270","CAMPO GRANDE","0010413","SESAU USF DR SONI LYDIA SOUZA WOLF MACAUBAS","0000439533","eSF","2982"
"MS","500270","CAMPO GRANDE","0010146","SESAU USF DR ADEMAR GUEDES DE SOUZA MATA DO JACINTO","0001644939","eSF","4259"
"MS","500270","CAMPO GRANDE","3198278","SESAU USF PAULO COELHO MACHADO","0001572628","eSF","2846"
"MS","500270","CAMPO GRANDE","3198278","SESAU USF PAULO COELHO MACHADO","0001672924","eSF","2878"
"MS","500270","CAMPO GRANDE","0010219","SESAU USF MANOEL SECCO THOME INDUBRASIL","0001644327","eSF","2931"
"MS","500600","NOVA ALVORADA DO SUL","5719429","UNIDADE BASICA DE SAUDE DA FAMILIA JOAQUIM ALVES BERNARDES","0000443506","eSF","2289"
"MS","500625","NOVO HORIZONTE DO SUL","2646838","PROGRAMA SAUDE DA FAMILIA SANTA IDALINA","0000443654","eSF","2242"
"MS","500540","MARACAJU","7776071","UBS DR WALFRIDO FERREIRA DE AZAMBUJA ESF OLIDIA ROCHA","0001581945","eSF","4695"
"MS","500560","MIRANDA","2710641","UNIDADE DE SAUDE DA FAMILIA BEIRA RIO","0000443190","eSF","3443"
"MS","500560","MIRANDA","7280149","ESF JERSON GONCALVES DE MATOS","0001478133","eSF","4196"
"MS","500568","MUNDO NOVO","3463567","UNIDADE DE SAUDE DA FAMILIA III","0001521292","eSF","2888"
"MS","500570","NAVIRAÍ","2374269","ESF DR CARLOS VIDOTO","0000443263","eSF","3966"
"MS","500570","NAVIRAÍ","2558688","ESF PE ANTONIO KOREMAN","0000443271","eSF","4828"
"MS","500570","NAVIRAÍ","7545789","ESF PARAISO II","0000443395","eSF","2642"
"MS","500020","ÁGUA CLARA","2535823","UBSF MARIA LUIZA DA SILVA MARINHO","0000437611","eSF","4515"
"MS","500025","ALCINÓPOLIS","2659638","UNIDADE PSF DE ALCIONOPOLIS","0000437662","eSF","3009"
"MS","500660","PONTA PORÃ","2599465","UNIDADE BASICA DE SAUDE DA FAMILIA LEONOR COELHO BATISTA","0000443913","eSF","5055"
"MS","500710","RIBAS DO RIO PARDO","2536951","ESTRATEGIA DE SAUDE DA FAMILIA SAO JOAO","0000444154","eSF","4073"
"MS","500710","RIBAS DO RIO PARDO","3887561","ESTRATEGIA DE SAUDE DA FAMILIA PARQUE ESTORIL","0000444170","eSF","4082"
"MS","500830","TRÊS LAGOAS","2757109","UNIDADE DE SAUDE DA FAMILIA PARANAPUNGA","0000445096","eSF","3326"
"MS","500830","TRÊS LAGOAS","2757079","UNIDADE DE SAUDE DA FAMILIA JOEL NEVES SILVA","0001691422","eSF","6191"
"MS","500830","TRÊS LAGOAS","2757109","UNIDADE DE SAUDE DA FAMILIA PARANAPUNGA","0001691708","eSF","3265"
"MS","500830","TRÊS LAGOAS","2757060","UNIDADE DE SAUDE DA FAMILIA INTERLAGOS GABRIEL MARQUES FERNA","0001685597","eSF","3735"
"MS","500840","VICENTINA","2603365","UNIDADE DE SAUDE DA FAMILIA VISTA ALEGRE","0000445274","eSF","3951"
"MS","500070","ANASTÁCIO","2591480","ESTRATEGIA DE SAUDE DA FAMILIA ARAPONGAS","0000437859","eSF","4025"
"MS","500080","ANAURILÂNDIA","6259111","UNIDADE DE SAUDE DA FAMILIA DR HULDA STABILE CRUZ GONZALES","0000437956","eSF","3139"
"MS","500100","APARECIDA DO TABOADO","2558912","ESF VILA BARBOSA","0000438065","eSF","4685"
"MS","500740","RIO VERDE DE MATO GROSSO","6770258","UNIDADE SAUDE DA FAMILIA JARDIM SEMIRAMIS","0000444405","eSF","3087"
"MS","500750","ROCHEDO","7441916","UNIDADE DE SAUDE DA FAMILIA RURAL","0000444448","eSF","1306"
"MS","500720","RIO BRILHANTE","2804506","ESTRATEGIA SAUDE DA FAMILIA FRANCISCO AUGUSTO G DE MELLO","0000444197","eSF","4166"
"MS","500769","SÃO GABRIEL DO OESTE","2370972","UNIDADE DE SAUDE DA FAMILIA MILANE II","0000444480","eSF","2832"
"MS","500769","SÃO GABRIEL DO OESTE","5971055","UNIDADE DE SAUDE DA FAMILIA VIII","0000444545","eSF","3131"
"MS","500769","SÃO GABRIEL DO OESTE","7002084","UNIDADE DE SAUDE DA FAMILIA IX","0000444588","eSF","3920"
"MS","500270","CAMPO GRANDE","7108001","SESAU USF DR ELIZABETH WANDERLE TOBARU BOTAFOGO","0001644696","eSF","3041"
"MS","500270","CAMPO GRANDE","0028789","SESAU USF DR JUDSON TADEU RIBAS MORENINHA III","0001705814","eSF","2720"
"MS","500290","CASSILÂNDIA","2375737","UNIDADE BASICA DE SAUDE DR ADAIAS MARQUES MOREIRA","0000440868","eSF","3653"
"MS","500290","CASSILÂNDIA","2591456","ESF PEDRO MOREIRA DE MENEZES","0000440906","eSF","3850"
"MS","500295","CHAPADÃO DO SUL","2375699","UNIDADE DE SAUDE DA FAMILIA DE CHAPADAO DO SUL","0000440949","eSF","4174"
"MS","500295","CHAPADÃO DO SUL","7939590","UNIDADE ESTRATEGIA DA SAUDE DA FAMILIA PLANALTO","0001603167","eSF","3137"
"MS","500320","CORUMBÁ","2376121","UNIDADE BASICA DE SAUDE PADRE ERNESTO SASSIDA","0000441090","eSF","3910"
"MS","500320","CORUMBÁ","2559498","UNIDADE BASICA DE SAUDE GASTAO DE OLIVEIRA","0000441201","eSF","3400"
"MS","500320","CORUMBÁ","2591405","UNIDADE BASICA DE SAUDE DRA LUCIA MARIA PEREIRA DE CARVALHO","0000441236","eSF","4905"
"MS","500320","CORUMBÁ","3043770","UNIDADE BASICA DE SAUDE JOAO FERNANDES","0000441279","eSF","3450"
"MS","500270","CAMPO GRANDE","3598209","SESAU USF HERBERTO CALADO REBELO AERO ITALIA","0000440361","eSF","2450"
"MS","500270","CAMPO GRANDE","9022007","SESAU USF ANA MARIA DO COUTO","0000440388","eSF","3108"
"MS","500270","CAMPO GRANDE","6585612","SESAU USF AQUINO DIAS BEZERRA VIDA NOVA","0000440558","eSF","3694"
"MS","500270","CAMPO GRANDE","0024481","SESAU USF CONSELHEIRO DE SAUDE EDNEY A DECAMPOS NOVA BAHIA","0000439878","eSF","3743"
"MS","500270","CAMPO GRANDE","0028789","SESAU USF DR JUDSON TADEU RIBAS MORENINHA III","0000439886","eSF","3253"
"MS","500270","CAMPO GRANDE","3051927","SESAU USF DR JURANDYR DE CASTRO COIMBRA ZE PEREIRA","0000440167","eSF","2253"
"MS","500270","CAMPO GRANDE","3285294","SESAU USF SEBASTIAO LUIZ NOGUEIRA LOS ANGELES","0000440280","eSF","3942"
"MS","500200","BATAYPORÃ","2376717","ESTRATEGIA DE SAUDE DA FAMILIA SANTA LUZIA","0000438499","eSF","3117"
"MS","500215","BODOQUENA","9130462","ESTRATEGIA SAUDE DA FAMILIA III","0001617524","eSF","3226"
"MS","500790","SIDROLÂNDIA","7717725","UNIDADE DE SAUDE DIVA NANTES","0000444758","eSF","4973"
"MS","500790","SIDROLÂNDIA","2676532","UNIDADE DE PSF DA VILA MALVINAS","0000444766","eSF","4464"
"MS","500790","SIDROLÂNDIA","5134609","PSF CLEIDE PIRAN","0000444790","eSF","5021"
"MS","500800","TERENOS","7015283","POSTO DE SAUDE DA FAMILIA UNIDADE JAMIC","0000445002","eSF","2264"
"MS","500325","COSTA RICA","2558947","UNIDADE DE SAUDE DA FAMILIA VILA NUNES","0000441368","eSF","3922"
"MS","500325","COSTA RICA","2375788","UNIDADE SAUDE FAMILIA VALE DO AMANHECER","0000441406","eSF","3813"
"MS","500330","COXIM","9073124","UBS DO SENHOR DIVINO DR FLAVIO GARCIA","0000441430","eSF","3895"
"MS","500345","DEODÁPOLIS","2558548","ESTRATEGIA DE SAUDE DA FAMILIA UNIAO","0002132915","eSF","1978"
"MS","500348","DOIS IRMÃOS DO BURITI","2591529","UNIDADE DE SAUDE DA FAMILIA MANOEL ALVES PALMEIRAS","0001639978","eSF","1485"
"MS","500370","DOURADOS","2711117","UNIDADE BASICA DE SAUDE MOTOHIDE HIRAISHI MARACANA","0000441937","eSF","3172"
"MS","500370","DOURADOS","7489102","UNIDADE BASICA DE SAUDE ERISVALDO MENDONCA DOS SANTOS","0001624822","eSF","2015"
"","","","","","","",""
"","","","","","","",""
"MS/SAPS/Departamento de Saúde da Família - DESF","","","","","","",""
"Fonte: Sistema de Informação em Saúde para a Atenção Básica - SISAB","","","","","","",""
"Dado gerado em: 15 de Setembro de 2025 - 10:22h","","","","","","",""
