"Uf","IBGE","Municipio","CNES","Estabelecimento","INE","Sigla da equipe","Populaçao"
"MS","500110","AQUIDAUANA","3240061","ESTRATEGIA DE SAUDE DA FAMILIA GUANANDY","0000438243","eSF","3466"
"MS","500769","SÃO GABRIEL DO OESTE","7333218","UNIDADE DE SAUDE DA FAMILIA X","0001487442","eSF","4165"
"MS","500790","SIDROLÂNDIA","2370832","UNIDADE SAUDE FAMILIA LAR DA VILA JANDAIA","0000444677","eSF","5332"
"MS","500790","SIDROLÂNDIA","5121728","PSF DO ASSENT CAPAO BONITO II","0000444782","eSF","1640"
"MS","500790","SIDROLÂNDIA","5767776","ESF DO ASSENTAMENTO ELDORADO II","0000444812","eSF","3447"
"MS","500840","VICENTINA","2558335","UNIDADE SAUDE DA FAMILIA RURAL VILA RICA","0000445266","eSF","2135"
"MS","500270","CAMPO GRANDE","0024481","SESAU USF CONSELHEIRO DE SAUDE EDNEY A DECAMPOS NOVA BAHIA","0000439851","eSF","4273"
"MS","500270","CAMPO GRANDE","0028835","SESAU USF DR BENJAMIM ASATO PARQUE DO SOL","0000439959","eSF","3456"
"MS","500270","CAMPO GRANDE","5506158","SESAU CF DR MAURO R BARROS WANDERLEY IRACY COELHO","0000440426","eSF","4705"
"MS","500270","CAMPO GRANDE","6731198","SESAU USF DR FERNANDO DE ARRUDA TORRES JOSE TAVARES","0000440574","eSF","2618"
"MS","500270","CAMPO GRANDE","7096895","SESAU USF DR HELIO MARTINS COELHO BATISTAO","0000440663","eSF","3068"
"MS","500260","CAMAPUÃ","2536609","UNIDADE DE SAUDE DA FAMILIA I BAIRRO ALTO","0000438855","eSF","1688"
"MS","500270","CAMPO GRANDE","3005690","SESAU USF JARDIM NOROESTE","0000440051","eSF","4534"
"MS","500270","CAMPO GRANDE","3005690","SESAU USF JARDIM NOROESTE","0000440078","eSF","4163"
"MS","500800","TERENOS","5529182","POSTO DE SAUDE DA FAMILIA UNIDADE SANTA MONICA","0000444995","eSF","1410"
"MS","500830","TRÊS LAGOAS","2757060","ESF INTERLAGOS GABRIEL MARQUES FERNANDES","0000445037","eSF","3683"
"MS","500830","TRÊS LAGOAS","2757095","ESTRATEGIA DE AGENTES COMUNITARIOS DE SAUDE MIGUEL NUNES","0000445061","eSF","5057"
"MS","500830","TRÊS LAGOAS","2757109","ESTRATEGIA DE SAUDE DA FAMILIA PARANAPUNGA","0000445088","eSF","3391"
"MS","500830","TRÊS LAGOAS","2757141","ESTRATEGIA DE SAUDE DA FAMILIA VILA HARO","0000445185","eSF","3585"
"MS","500830","TRÊS LAGOAS","9390693","ESF JARDIM ATENAS BISPO DOM MOREIRA","0001639587","eSF","3936"
"MS","500830","TRÊS LAGOAS","2757095","ESTRATEGIA DE AGENTES COMUNITARIOS DE SAUDE MIGUEL NUNES","0001637231","eSF","3565"
"MS","500270","CAMPO GRANDE","0028827","SESAU CF MARIA DE LOURDES DOS SANTOS PORTAL CAIOBA","0001674218","eSF","3639"
"MS","500290","CASSILÂNDIA","3415783","UNIDADE BASICA DE SAUDE GERALDO FERNANDES DA SILVA","0000440914","eSF","3168"
"MS","500320","CORUMBÁ","2603470","UNIDADE BASICA DE SAUDE RURAL TAQUARAL","0000441252","eSF","1713"
"MS","500325","COSTA RICA","2558920","UNIDADE DE SAUDE DA FAMILIA SAO FRANCISCO","0000441341","eSF","4381"
"MS","500330","COXIM","2482649","UNIDADE DE SAUDE DA FAMILIA TOTO ARAUJO","0000441414","eSF","3898"
"MS","500330","COXIM","2482681","PSF RURAL ARGEMIRO DE SOUZA BARBOSA","0000441449","eSF","3130"
"MS","500330","COXIM","3338258","UNIDADE DE SAUDE DA FAMILIA ILDA MARIA KOHL","0000441503","eSF","2461"
"MS","500370","DOURADOS","2711141","UNIDADE BASICA DE SAUDE DR ARCHIDUQUE FERNANDES","0000442011","eSF","2644"
"MS","500370","DOURADOS","2711141","UNIDADE BASICA DE SAUDE DR ARCHIDUQUE FERNANDES","0000442038","eSF","2712"
"MS","500270","CAMPO GRANDE","3334406","SESAU USF NOVA ESPERANCA","0000440345","eSF","4159"
"MS","500270","CAMPO GRANDE","5506158","SESAU CF DR MAURO R BARROS WANDERLEY IRACY COELHO","0000440442","eSF","4452"
"MS","500270","CAMPO GRANDE","5672368","SESAU USF MESTRE JOSE ALBERTO VERONESE SEMINARIO","0000440515","eSF","3817"
"MS","500270","CAMPO GRANDE","7096887","SESAU USF DR NELSON TOKUEI SIMABUKURO AERO RANCHO IV","0000440612","eSF","3598"
"MS","500270","CAMPO GRANDE","0010235","SESAU USF DR MILTON KOJO CHINEN VILA NASSER","0001644335","eSF","2338"
"MS","500270","CAMPO GRANDE","0028789","SESAU USF DR JUDSON TADEU RIBAS MORENINHA III","0001644513","eSF","2367"
"MS","500270","CAMPO GRANDE","0010332","SESAU USF SAO FRANCISCO","0001644963","eSF","3337"
"MS","500270","CAMPO GRANDE","0010332","SESAU USF SAO FRANCISCO","0001644971","eSF","2891"
"MS","500280","CARACOL","2611937","ESF CANDELARIA NUNES","0000440817","eSF","1892"
"MS","500290","CASSILÂNDIA","2375729","UNIDADE BASICA DE SAUDE JOSE MANOEL SIMOES","0000440841","eSF","3389"
"MS","500315","CORONEL SAPUCAIA","6691420","UNIDADE SAUDE DA FAMILIA JELSON FLORES RODRIGUES","0000441058","eSF","2815"
"MS","500450","ITAPORÃ","2361442","ESF SANTA MARIA ARYOVALDO MARIA BENTO","0000442534","eSF","3437"
"MS","500470","IVINHEMA","7439687","ESF DR JORGE ADALBERTO MAGRI","0001513524","eSF","2571"
"MS","500490","JARAGUARI","2651467","UNIDADE DE SAUDE FAMILIA I","0000442798","eSF","1120"
"MS","500500","JARDIM","3531627","PSF III GALTON CARVALHO LEITE","0000442860","eSF","3627"
"MS","500540","MARACAJU","3833763","UBS DR ROGELIO CASAL CAMINHA ESF SANTA GUILHERMINA","0000443115","eSF","914"
"MS","500060","AMAMBAI","2558432","UNIDADE DE SAUDE DA FAMILIA VILA DORIANA","0000437670","eSF","2893"
"MS","500070","ANASTÁCIO","2591499","ESF ESTRATEGIA DE SAUDE DA FAMILIA ANASTACIO","0000437867","eSF","4624"
"MS","500070","ANASTÁCIO","2599406","POSTO DE SAUDE MONJOLINHO","0000437875","eSF","1246"
"MS","500070","ANASTÁCIO","6989438","ESF ALTOS DA CIDADE","0000437905","eSF","2208"
"MS","500085","ANGÉLICA","2361426","ESF CENTRAL","0000437964","eSF","4281"
"MS","500110","AQUIDAUANA","2659670","UNIDADE DE SAUDE DA FAMILIA CIDADE NOVA","0000438200","eSF","3936"
"MS","500110","AQUIDAUANA","2659670","UNIDADE DE SAUDE DA FAMILIA CIDADE NOVA","0000438219","eSF","2875"
"MS","500600","NOVA ALVORADA DO SUL","3996743","UNIDADE BASICA DE SAUDE DA FAMILIA LAURITA DIAS DE SOUZA","0000443492","eSF","2879"
"MS","500630","PARANAÍBA","2536404","UNIDADE SAUDE DA FAMILIA NOSSA SENHORA DE LOURDES","0000443689","eSF","2152"
"MS","500630","PARANAÍBA","3050270","UNIDADE SAUDE DA FAMILIA SANTA LUCIA","0000443735","eSF","4243"
"MS","500200","BATAYPORÃ","2376741","ESTRATEGIA DE SAUDE DA FAMILIA SANTO ANTONIO","0000438510","eSF","2493"
"MS","500240","CAARAPÓ","7745273","ESTRATEGIA DE SAUDE DA FAMILIA NUCLEO V","0001579908","eSF","5054"
"MS","500270","CAMPO GRANDE","0010278","SESAU USF MARIA APARECIDA PEDROSSIAN","0000439304","eSF","3044"
"MS","500780","SELVÍRIA","2371103","UNIDADE SAUDE DA FAMILIA GUADALUPE","0000444634","eSF","2821"
"MS","500710","RIBAS DO RIO PARDO","7487770","ESTRATEGIA DE SAUDE DA FAMILIA DR HABIB FAHED","0001574353","-","1928"
"MS","500800","TERENOS","5337135","POSTO DE SAUDE DA FAMILIA UNIDADE VILA JAMIL","0001711318","eAPP","0"
"MS","500830","TRÊS LAGOAS","2757133","ESTRATEGIA DE AGENTES COMUNITARIOS DE SAUDE VILA ALEGRE","0000445150","-","2014"
"MS","500270","CAMPO GRANDE","0010138","SESAU UBS DRA ELEONORA M QUEVEDO SILVIA REGINA","0000438979","-","1962"
"MS","500270","CAMPO GRANDE","0010189","SESAU UBS DR NICOLAU FRAGELLI LAR DO TRABALHADOR","0000439096","-","2921"
"MS","500270","CAMPO GRANDE","0010189","SESAU UBS DR NICOLAU FRAGELLI LAR DO TRABALHADOR","0000439126","-","3140"
"MS","500270","CAMPO GRANDE","0010324","SESAU UBS DR WILLIAN MACKSOUD ESTRELA DO SUL","0000439428","-","4063"
"MS","500830","TRÊS LAGOAS","2757052","EACS EURIDICE CHAGAS CRUZ","0001629581","-","3248"
"MS","500270","CAMPO GRANDE","0024465","SESAU UBS ENG ARTHUR HOKAMA DONA NETA GUANANDI","0001558056","-","1857"
"MS","500270","CAMPO GRANDE","0024473","SESAU UBS BAIRRO CORONEL ANTONINO","0001675931","-","2571"
"MS","500320","CORUMBÁ","2376121","UNIDADE BASICA DE SAUDE PADRE ERNESTO SASSIDA","0001516558","eCR","145"
"MS","500270","CAMPO GRANDE","0024430","SESAU UBS DR GERMANO BARROS DE SOUZA UNIVERSITARIO","0001482688","-","3104"
"MS","500270","CAMPO GRANDE","0010170","SESAU UBS DR VESPASIANO BARBOSA MARTINS VILA POPULAR","0001558021","-","2920"
"MS","500270","CAMPO GRANDE","0010227","SESAU UBS JAIR GARCIA DE FREITAS 26 DE AGOSTO","0001482483","-","1836"
"MS","500270","CAMPO GRANDE","0010367","SESAU UBS DR CELSO LACERDA DE AZEVEDO PIONEIRA","0000439509","-","2651"
"MS","500630","PARANAÍBA","7601182","EAB ESTAB PENAL DE REGIME SEMIABERTO DE PARANAIBA","0001554395","eAPP","8"
"MS","500630","PARANAÍBA","7601190","EAB PRIMEIRA DELEGACIA DE POLICIA DE PARANAIBA","0001554409","eAPP","12"
"MS","500070","ANASTÁCIO","2591499","ESF ESTRATEGIA DE SAUDE DA FAMILIA ANASTACIO","0001543024","eAPP","21"
"MS","500370","DOURADOS","9261982","UNIDADE BASICA DE SAUDE PRISIONAL PED","0001629484","eAPP","2954"
"MS","500190","BATAGUASSU","6325637","UNIDADE PRISIONAL MASCULINA DE BATAGUASSU","0000438480","eAPP","126"
"MS","500830","TRÊS LAGOAS","2757133","ESTRATEGIA DE AGENTES COMUNITARIOS DE SAUDE VILA ALEGRE","0002172224","eAP-30h","0"
"MS","500830","TRÊS LAGOAS","2757079","ESTRATEGIA DE AGENTES COMUNITARIOS DE SAUDE JOEL NEVES SILVA","0001691422","eSF","4919"
"MS","500270","CAMPO GRANDE","0028789","SESAU USF DR JUDSON TADEU RIBAS MORENINHA III","0001705814","eSF","2079"
"MS","500345","DEODÁPOLIS","2558548","ESTRATEGIA DE SAUDE DA FAMILIA UNIAO","0002132915","eSF","742"
"MS","500270","CAMPO GRANDE","0010219","SESAU USF MANOEL SECCO THOME INDUBRASIL","0001644327","eSF","2750"
"MS","500270","CAMPO GRANDE","3198278","SESAU USF PAULO COELHO MACHADO","0001672924","eSF","2267"
"MS","500270","CAMPO GRANDE","7108001","SESAU USF DR ELIZABETH WANDERLE TOBARU BOTAFOGO","0001644696","eSF","2477"
"MS","500500","JARDIM","2376431","UNIDADE BASICA DE SAUDE NESTOR PEREIRA","0001599941","eSF","3865"
"MS","500520","LADÁRIO","6721451","UNIDADE BASICA DE SAUDE ERICO VALLE LOAIZA","0000443026","eSF","554"
"MS","500560","MIRANDA","2710641","UNIDADE DE SAUDE DA FAMILIA BEIRA RIO","0000443190","eSF","3114"
"MS","500560","MIRANDA","7280149","ESF JERSON GONCALVES DE MATOS","0001478133","eSF","3406"
"MS","500568","MUNDO NOVO","3463567","UNIDADE DE SAUDE DA FAMILIA III","0001521292","eSF","1892"
"MS","500600","NOVA ALVORADA DO SUL","5719429","UNIDADE BASICA DE SAUDE DA FAMILIA JOAQUIM ALVES BERNARDES","0000443506","eSF","2079"
"MS","500625","NOVO HORIZONTE DO SUL","2646838","PROGRAMA SAUDE DA FAMILIA SANTA IDALINA","0000443654","eSF","2157"
"MS","500325","COSTA RICA","2375788","UNIDADE SAUDE FAMILIA VALE DO AMANHECER","0000441406","eSF","4051"
"MS","500330","COXIM","9073124","UBS DO SENHOR DIVINO DR FLAVIO GARCIA","0000441430","eSF","3089"
"MS","500348","DOIS IRMÃOS DO BURITI","2591529","UNIDADE DE SAUDE DA FAMILIA MANOEL ALVES PALMEIRAS","0001639978","eSF","1267"
"MS","500370","DOURADOS","2711117","UNIDADE BASICA DE SAUDE MOTOHIDE HIRAISHI MARACANA","0000441937","eSF","2657"
"MS","500370","DOURADOS","7489102","UNIDADE BASICA DE SAUDE ERISVALDO MENDONCA DOS SANTOS","0001624822","eSF","2498"
"MS","500440","INOCÊNCIA","2536811","UESF ABADIO GARCIA LEAL","0000442496","eSF","2060"
"MS","500450","ITAPORÃ","6848028","UNIDADE DE SAUDE DA FAMILIA CENTRAL DE ITAPORA","0000442569","eSF","2939"
"MS","500470","IVINHEMA","2371189","ESF VITORIA","0000442690","eSF","3765"
"MS","500740","RIO VERDE DE MATO GROSSO","6770258","UNIDADE SAUDE DA FAMILIA JARDIM SEMIRAMIS","0000444405","eSF","2808"
"MS","500750","ROCHEDO","7441916","UNIDADE DE SAUDE DA FAMILIA RURAL","0000444448","eSF","1103"
"MS","500020","ÁGUA CLARA","2535823","UBSF MARIA LUIZA DA SILVA MARINHO","0000437611","eSF","4583"
"MS","500070","ANASTÁCIO","2558777","PSF VILA UMBELINA","0000437840","eSF","2476"
"MS","500070","ANASTÁCIO","2591480","ESF ESTRATEGIA DE SAUDE DA FAMILIA ARAPONGAS","0000437859","eSF","3479"
"MS","500080","ANAURILÂNDIA","6259111","UNIDADE DE SAUDE DA FAMILIA DR HULDA STABILE CRUZ GONZALES","0000437956","eSF","2942"
"MS","500100","APARECIDA DO TABOADO","2558912","ESF VILA BARBOSA","0000438065","eSF","4431"
"MS","500790","SIDROLÂNDIA","2676532","UNIDADE DE PSF DA VILA MALVINAS","0000444766","eSF","3954"
"MS","500800","TERENOS","7015283","POSTO DE SAUDE DA FAMILIA UNIDADE JAMIC","0000445002","eSF","1777"
"MS","500830","TRÊS LAGOAS","2757109","ESTRATEGIA DE SAUDE DA FAMILIA PARANAPUNGA","0000445096","eSF","3194"
"MS","500270","CAMPO GRANDE","0010413","SESAU USF DR SONI LYDIA SOUZA WOLF MACAUBAS","0000439525","eSF","3716"
"MS","500270","CAMPO GRANDE","0024481","SESAU USF CONSELHEIRO DE SAUDE EDNEY A DECAMPOS NOVA BAHIA","0000439878","eSF","3333"
"MS","500270","CAMPO GRANDE","3051927","SESAU USF DR JURANDYR DE CASTRO COIMBRA ZE PEREIRA","0000440167","eSF","2473"
"MS","500270","CAMPO GRANDE","3285294","SESAU USF SEBASTIAO LUIZ NOGUEIRA LOS ANGELES","0000440280","eSF","3462"
"MS","500270","CAMPO GRANDE","3598209","SESAU USF HERBERTO CALADO REBELO AERO ITALIA","0000440361","eSF","2648"
"MS","500270","CAMPO GRANDE","6585612","SESAU USF AQUINO DIAS BEZERRA VIDA NOVA","0000440558","eSF","2936"
"MS","500215","BODOQUENA","9130462","ESTRATEGIA SAUDE DA FAMILIA III","0001617524","eSF","3129"
"MS","500790","SIDROLÂNDIA","7717725","UNIDADE DE SAUDE DIVA NANTES","0000444758","eSF","5027"
"MS","500270","CAMPO GRANDE","0010340","SESAU USF DR WALFRIDO AZAMBUJA ALVES PEREIRA","0000439487","eSF","3631"
"MS","500270","CAMPO GRANDE","0010413","SESAU USF DR SONI LYDIA SOUZA WOLF MACAUBAS","0000439533","eSF","2814"
"MS","500270","CAMPO GRANDE","0028789","SESAU USF DR JUDSON TADEU RIBAS MORENINHA III","0000439886","eSF","3001"
"MS","500790","SIDROLÂNDIA","5134609","PSF CLEIDE PIRAN","0000444790","eSF","4737"
"MS","500830","TRÊS LAGOAS","2757125","ESTRATEGIA DE SAUDE DA FAMILIA SANTO ANDRE","0000445142","eSF","5138"
"MS","500830","TRÊS LAGOAS","2757168","ESF VILA PILOTO ADRIANA CRISTINA DE QUEIROZ GORGA","0000445193","eSF","2207"
"MS","500840","VICENTINA","2603365","UNIDADE DE SAUDE DA FAMILIA VISTA ALEGRE","0000445274","eSF","3131"
"MS","500270","CAMPO GRANDE","0010146","SESAU USF DR ADEMAR GUEDES DE SOUZA MATA DO JACINTO","0001644939","eSF","3016"
"MS","500320","CORUMBÁ","2559498","UNIDADE BASICA DE SAUDE GASTAO DE OLIVEIRA","0000441201","eSF","2842"
"MS","500325","COSTA RICA","2558947","UNIDADE DE SAUDE DA FAMILIA VILA NUNES","0000441368","eSF","3475"
"MS","500345","DEODÁPOLIS","2558572","ESTRATEGIA DE SAUDE DA FAMILIA RURAL","0000441538","eSF","3037"
"MS","500270","CAMPO GRANDE","9022007","SESAU USF ANA MARIA DO COUTO","0000440388","eSF","2592"
"MS","500270","CAMPO GRANDE","3198278","SESAU USF PAULO COELHO MACHADO","0001572628","eSF","2840"
"MS","500290","CASSILÂNDIA","2375737","UNIDADE BASICA DE SAUDE DR ADAIAS MARQUES MOREIRA","0000440868","eSF","3241"
"MS","500290","CASSILÂNDIA","2591456","ESF PEDRO MOREIRA DE MENEZES","0000440906","eSF","3561"
"MS","500295","CHAPADÃO DO SUL","2375699","UNIDADE DE SAUDE DA FAMILIA DE CHAPADAO DO SUL","0000440949","eSF","4068"
"MS","500295","CHAPADÃO DO SUL","7939590","UNIDADE ESTRATEGIA DA SAUDE DA FAMILIA PLANALTO","0001603167","eSF","2745"
"MS","500320","CORUMBÁ","2376121","UNIDADE BASICA DE SAUDE PADRE ERNESTO SASSIDA","0000441090","eSF","3437"
"MS","500320","CORUMBÁ","2591405","UNIDADE BASICA DE SAUDE DRA LUCIA MARIA PEREIRA DE CARVALHO","0000441236","eSF","3953"
"MS","500320","CORUMBÁ","3043770","UNIDADE BASICA DE SAUDE JOAO FERNANDES","0000441279","eSF","2846"
"MS","500375","ELDORADO","2599953","PROGRAMA DE SAUDE DA FAMILIA RURAL MANOEL GOMES DA SILVA","0000442240","eSF","2720"
"MS","500440","INOCÊNCIA","2536773","UESF VALMIR VIEIRA LIMA","0000442461","eSF","1848"
"MS","500460","ITAQUIRAÍ","2676842","UNIDADE SAUDE JOAO BATISTA GALLINA","0000442623","eSF","1193"
"MS","500460","ITAQUIRAÍ","7009496","ESTRATEGIA DE SAUDE COMPLEXO SANTO ANTONIO","0000442658","eSF","1805"
"MS","500020","ÁGUA CLARA","2558793","UBSF ELTON ALVES DE OLIVEIRA","0000437638","eSF","2581"
"MS","500025","ALCINÓPOLIS","2659638","UNIDADE PSF DE ALCIONOPOLIS","0000437662","eSF","2902"
"MS","500080","ANAURILÂNDIA","2376660","UNIDADE BASICA DE SAUDE KASUSIQUE UMADA","0000437921","eSF","2510"
"MS","500200","BATAYPORÃ","2376717","ESTRATEGIA DE SAUDE DA FAMILIA SANTA LUZIA","0000438499","eSF","3030"
"MS","500540","MARACAJU","7776071","UBS DR WALFRIDO FERREIRA DE AZAMBUJA ESF OLIDIA ROCHA","0001581945","eSF","4758"
"MS","500570","NAVIRAÍ","2374269","ESF DR CARLOS VIDOTO","0000443263","eSF","3748"
"MS","500570","NAVIRAÍ","2558688","ESF PE ANTONIO KOREMAN","0000443271","eSF","4593"
"MS","500570","NAVIRAÍ","7545789","ESF PARAISO II","0000443395","eSF","2438"
"MS","500660","PONTA PORÃ","2599465","UNIDADE BASICA DE SAUDE DA FAMILIA LEONOR COELHO BATISTA","0000443913","eSF","4325"
"MS","500270","CAMPO GRANDE","0010340","SESAU USF DR WALFRIDO AZAMBUJA ALVES PEREIRA","0000439495","eSF","2241"
"MS","500710","RIBAS DO RIO PARDO","2536951","ESTRATEGIA DE SAUDE DA FAMILIA SAO JOAO","0000444154","eSF","3594"
"MS","500710","RIBAS DO RIO PARDO","3887561","ESTRATEGIA DE SAUDE DA FAMILIA PARQUE ESTORIL","0000444170","eSF","3047"
"MS","500720","RIO BRILHANTE","2804506","ESTRATEGIA SAUDE DA FAMILIA FRANCISCO AUGUSTO G DE MELLO","0000444197","eSF","4288"
"MS","500769","SÃO GABRIEL DO OESTE","2370972","UNIDADE DE SAUDE DA FAMILIA MILANE II","0000444480","eSF","2603"
"MS","500769","SÃO GABRIEL DO OESTE","5971055","UNIDADE DE SAUDE DA FAMILIA VIII","0000444545","eSF","2882"
"MS","500769","SÃO GABRIEL DO OESTE","7002084","UNIDADE DE SAUDE DA FAMILIA IX","0000444588","eSF","3690"
"","","","","","","",""
"","","","","","","",""
"MS/SAPS/Departamento de Saúde da Família - DESF","","","","","","",""
"Fonte: Sistema de Informação em Saúde para a Atenção Básica - SISAB","","","","","","",""
"Dado gerado em: 15 de Setembro de 2025 - 10:23h","","","","","","",""
